Step,Molecule,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Potential_Energy,Kinetic_Energy,Current_Temperature,Total_Energy
62650,0,1.000624,0.821024,0.130588,-0.690881,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121832
62700,0,1.000624,0.821024,0.130588,-0.690881,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121832
62750,0,1.000624,0.821024,0.130588,-0.690881,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
62800,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
62850,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
62900,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
62950,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
63000,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
63050,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533136,1.005515,-0.121831
63100,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121831
63150,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744481,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121831
63200,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63250,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63300,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63350,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63400,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63450,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63500,0,1.000624,0.821024,0.130588,-0.690882,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533137,1.005515,-0.121830
63550,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121830
63600,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121830
63650,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121830
63700,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
63750,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
63800,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744482,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
63850,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
63900,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
63950,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
64000,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533138,1.005515,-0.121829
64050,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121829
64100,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121829
64150,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64200,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64250,0,1.000624,0.821024,0.130588,-0.690883,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64300,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64350,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64400,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64450,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533139,1.005515,-0.121828
64500,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744483,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121828
64550,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121828
64600,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121828
64650,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
64700,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
64750,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
64800,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
64850,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
64900,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
64950,0,1.000624,0.821024,0.130588,-0.690884,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533140,1.005515,-0.121827
65000,0,1.000624,0.821024,0.130588,-0.690885,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121827
65050,0,1.000624,0.821024,0.130588,-0.690885,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121827
65100,0,1.000624,0.821024,0.130588,-0.690885,-0.186287,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121827
65150,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65200,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744484,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65250,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65300,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65350,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65400,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65450,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533141,1.005515,-0.121826
65500,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121826
65550,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121826
65600,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65650,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65700,0,1.000624,0.821024,0.130588,-0.690885,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65750,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65800,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65850,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65900,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744485,-1.719564,-1.410924,-0.224414,-0.654967,0.533142,1.005515,-0.121825
65950,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121825
66000,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121825
66050,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121825
66100,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66150,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66200,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66250,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66300,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66350,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66400,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533143,1.005515,-0.121824
66450,0,1.000624,0.821024,0.130588,-0.690886,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121824
66500,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121824
66550,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744486,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66600,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66650,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66700,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66750,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66800,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66850,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533144,1.005515,-0.121823
66900,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121823
66950,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121823
67000,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121823
67050,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121822
67100,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121822
67150,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121822
67200,0,1.000624,0.821024,0.130588,-0.690887,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121822
67250,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744487,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005515,-0.121822
67300,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005516,-0.121822
67350,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533145,1.005516,-0.121822
67400,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121822
67450,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121822
67500,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121822
67550,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67600,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67650,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67700,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67750,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67800,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67850,0,1.000624,0.821024,0.130588,-0.690888,-0.186288,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533146,1.005516,-0.121821
67900,0,1.000624,0.821024,0.130588,-0.690888,-0.186289,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121821
67950,0,1.000624,0.821024,0.130588,-0.690888,-0.186289,-0.744488,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121821
68000,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68050,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68100,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68150,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68200,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68250,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68300,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533147,1.005516,-0.121820
68350,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121820
68400,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121820
68450,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121820
68500,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68550,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68600,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68650,0,1.000624,0.821024,0.130588,-0.690889,-0.186289,-0.744489,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68700,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68750,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68800,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533148,1.005516,-0.121819
68850,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121819
68900,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121819
68950,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69000,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69050,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69100,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69150,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69200,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69250,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533149,1.005516,-0.121818
69300,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744490,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121818
69350,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121818
69400,0,1.000624,0.821024,0.130588,-0.690890,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121818
69450,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69500,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69550,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69600,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69650,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69700,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69750,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533150,1.005516,-0.121817
69800,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121817
69850,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121817
69900,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121817
69950,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121816
70000,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744491,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121816
70050,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121816
70100,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121816
70150,0,1.000624,0.821024,0.130588,-0.690891,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121816
70200,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533151,1.005516,-0.121816
70250,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533152,1.005516,-0.121816
70300,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533152,1.005516,-0.121816
70350,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533152,1.005516,-0.121816
70400,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533152,1.005516,-0.121815
70450,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533152,1.005516,-0.121815
70500,0,1.000624,0.821024,0.130588,-0.690892,-0.186289,-0.744492,-1.719564,-1.410924,-0.224414,-0.654967,0.533152,1.005516,-0.121815
